time,vibration,pressure,temperature,label
0,0.9700608505993857,45.50944930834377,41.29828292202167,temper
1,0.9580177220309267,45.330437582066985,41.76339255952984,temper
2,0.9485747383658264,44.351443110984405,41.671313388680176,temper
3,0.9749960955121326,45.24414360570983,41.927147705561254,temper
4,0.9898986468796419,45.518588761445656,41.818641053596686,temper
5,0.9776804940535876,45.54033575185453,41.786146664676174,temper
6,0.9598939263801428,44.01582046318505,41.185502231854166,temper
7,0.957801298208133,45.461363638816216,41.93762224211366,temper
8,0.9719137488582656,44.822337402423514,42.17193940272665,temper
9,0.9987168224310221,44.40534777526455,42.01547865151677,temper
10,0.9795281527509874,45.19930386881491,42.02205046921985,temper
11,0.9804017518127974,45.29324778274657,42.29925750894498,temper
12,0.9758902030806549,44.51029035368801,42.01658679700876,temper
13,0.9663666394013198,45.767033786154386,42.012565586095754,temper
14,0.9392933312726383,44.54389548905239,42.551896343144506,temper
15,0.9491696554781626,44.709289496447354,42.77746195799217,temper
16,1.0035920535405216,45.346948426201905,42.2520786638854,temper
17,0.9665471086342577,44.92693829618221,42.10131588313162,temper
18,0.9400459193312672,45.025887062271,42.540867837308674,temper
19,0.9443873965646613,44.302948630131795,42.608998608987164,temper
20,0.9703449159020716,44.727888782640655,42.24001533627064,temper
21,1.004326401193574,44.21435843975029,42.74118580221044,temper
22,0.9493028985330598,44.93064144884798,42.2749453481861,temper
23,0.9707317435885051,45.44997382335138,42.86575034629561,temper
24,0.9844865727753478,45.914392389545945,43.04403658657205,temper
25,0.9525370947605899,44.623343177066396,42.61204181974733,temper
26,0.9743859995907013,44.97126835669631,42.936097836955526,temper
27,0.9818589207026291,44.920370668986465,43.368169559209434,temper
28,0.9651769978467343,45.18521531351672,42.99119334525511,temper
29,0.9622585155001895,45.25151554307156,42.83325145577985,temper
30,0.9861457226078956,44.28223361349743,42.865878483861664,temper
31,0.9985282275378533,45.956979449492735,43.50462489148974,temper
32,0.9722898302079598,44.33088619515504,43.69525437792668,temper
33,0.976596494728176,44.37769648217659,43.808442767142886,temper
34,1.0072874745469023,45.07822333466402,43.13879425938082,temper
35,0.9608698829089483,44.64700690325706,43.31395164242638,temper
36,0.9429091770049156,45.05681492817028,43.38975679692439,temper
37,0.9581436455162184,44.87407778969085,44.049338443850225,temper
38,0.9690974702282736,46.3729236419398,43.73046104440597,temper
39,0.9462227817500972,45.40152271374267,43.934040185274355,temper
40,0.9864868949948169,45.62415439615132,43.76044763070333,temper
41,0.9883421249616824,45.04206817678086,43.5426495044955,temper
42,0.952467793000339,45.390555408784984,43.98079781666591,temper
43,0.9804289104139952,45.23800501631774,43.84753803407566,temper
44,0.9755732859110856,45.097683329116975,43.909785061820074,temper
45,0.9621986469014512,45.225050762573325,44.09532477137287,temper
46,0.9465896415658623,44.34277541292915,43.681461447003514,temper
47,0.9530775515116341,44.90526927000205,44.17607635208318,temper
48,1.0025046434666702,45.01139870867139,44.48493893455768,temper
49,0.9825599109891954,44.072066572296315,44.20067066202116,temper
50,0.9817623949770233,45.591131153513544,44.739736341143214,temper
51,0.9650869322704951,44.60637576686934,44.18581592238486,temper
52,0.9807652003174985,44.749344931078184,44.77494858487328,temper
53,0.9391050953200926,45.116754938162515,45.02150060067389,temper
54,0.986761685781403,44.947830277651306,44.58884487709231,temper
55,0.9947602631461622,45.14735582653792,44.620920964843314,temper
56,1.0049727862370768,45.377083612878124,45.719958965674444,temper
57,0.9704637750669425,45.41228401288171,44.81056067570296,temper
58,0.9801212774564486,43.80225050801669,45.14108385474065,temper
59,1.015574711426209,44.74259582608577,44.887893576835324,temper
60,0.9933228221683844,44.49792445080915,44.174615606072045,temper
61,0.9557134774029836,44.708921707637856,44.925445421442745,temper
62,0.9503395322971632,44.14989984563042,44.44719178513933,temper
63,0.9873157554182177,44.71907394480619,45.15712922406535,temper
64,0.9744358034685567,45.7761343750914,45.621307668738616,temper
65,0.954231219589735,44.828021426371215,44.99318175297112,temper
66,0.9483708225945591,45.14856139854656,45.33243160853708,temper
67,0.994147601453732,45.019734223632526,45.59841517400572,temper
68,0.9502294525575032,44.58040278637714,45.53421788754459,temper
69,0.9940678178540853,43.555904025060336,45.0375336646418,temper
70,0.9607966366232127,45.317680210088405,45.25151457814823,temper
71,0.9424161760813687,43.735228095781764,45.61626883261394,temper
72,0.9821359445900336,44.64919904953767,45.91850144970478,temper
73,0.9216067913318123,44.283085817491404,45.859688116540596,temper
74,1.0050133349740273,44.22418345006156,45.61779912405003,temper
75,0.980320940452712,44.28307985676832,46.51485048053525,temper
76,0.9991677321357197,44.00511349256325,45.51453897741425,temper
77,0.9533774998480586,45.0426070709487,45.5491567707748,temper
78,0.962965876098646,44.142439966551365,46.289664673183985,temper
79,1.006253907980175,44.63057235340333,46.19450164826526,temper
80,0.9634591235939696,44.876760609276445,46.11536358791979,temper
81,0.9519856089781003,44.58574481972551,46.39251246498279,temper
82,0.9690751240852915,43.99187216353043,45.83820764696164,temper
83,0.9701341977633878,44.318262178736475,46.367299777118724,temper
84,0.9566984792794824,44.984289463343686,46.24180282682115,temper
85,0.9533649208808179,44.800140711463236,46.37682059119169,temper
86,1.0171702321779619,45.30346965336957,45.99833957378209,temper
87,0.9365318868299166,44.73983458906907,46.82653348497663,temper
88,0.9830078412849164,44.52643617168792,46.565314037093444,temper
89,1.0063800028724292,45.59454078361657,46.48442472777866,temper
90,1.007216100602551,45.7777756336794,46.48181981686256,temper
91,0.9675818687064153,45.04829126181801,46.54432018994487,temper
92,1.0050804350810811,44.49222923304542,46.549747742782316,temper
93,0.9711065220374944,44.48203205742,46.80722404459012,temper
94,0.9663136037411008,45.61400874025623,46.96548513817245,temper
95,0.9792923600608202,44.445791089043425,46.97381542692912,temper
96,0.9785413606786579,45.18612265172023,47.45120456970763,temper
97,0.9614178267449305,44.83809667807266,47.19167554574377,temper
98,0.9593911458818384,44.67443074503932,47.39239765279837,temper
99,0.9616488496308017,43.93627664179882,47.02671156082471,temper
100,0.9593914581635464,44.733816624013635,46.84677140503791,temper
101,0.9913835645583873,44.57903026970231,48.08751103216904,temper
102,0.9836468819528607,44.85477379553658,47.33152842192968,temper
103,0.9753369201493557,44.651439661728936,47.98306896447387,temper
104,0.9623221488712647,44.6619317434509,46.95394884732877,temper
105,0.9664986460965459,44.4783640615324,48.01447659304612,temper
106,1.0098262479222346,44.699872818738996,47.43888837707194,temper
107,0.9965085353365857,43.79920371794271,47.50913924691961,temper
108,0.949403999439828,44.12058800406383,47.56401347297151,temper
109,0.9857654817135878,44.17006411623613,48.114459565150234,temper
110,0.992935430753854,44.68650597745287,48.16390044684261,temper
111,0.9786716780855522,44.52776580946813,48.23316935675971,temper
112,0.9805248355642782,44.485174660630555,47.9923168578268,temper
113,0.9844405841900318,43.57423568965049,48.02719253401235,temper
114,0.9602330853514743,44.31554314738531,48.11050315506613,temper
115,0.9719631549340182,45.19511076646482,47.994236883404525,temper
116,0.9604270662829674,44.171891785522945,48.4296710668504,temper
117,0.9958707640404955,44.365282966075,48.18467300660082,temper
118,0.940705336158731,44.6630290215532,48.5588984937459,temper
119,0.997690042195034,44.50986799094286,48.773061588615434,temper
120,0.9668289722003282,44.74064345203545,48.64301694065339,temper
121,0.9568481673045874,44.402855994008846,48.56182375539085,temper
122,0.9925228743422547,44.30535506457843,48.412232445700155,temper
123,0.9536867422587668,43.839238250427016,48.538680845562595,temper
124,0.9401654256759504,45.457023450087455,49.27846444712161,temper
125,0.9993681380912816,44.51341948723864,48.18990461698382,temper
126,0.9779134992910624,44.36032658911663,48.71100298142218,temper
127,1.0144183373392817,43.44720116965134,48.728502034475405,temper
128,0.9525844519725829,44.91374181258433,49.70307219135392,temper
129,0.9662263605689465,44.331619687517886,48.95765024990814,temper
130,0.9598386635006723,45.049311909263935,49.01358786265853,temper
131,0.9525512577780902,43.91433713139523,48.80322867138687,temper
132,0.9679049180632088,44.44581973537384,49.15703012264244,temper
133,0.9585782332624002,44.66932055464499,49.1833072978138,temper
134,1.0001104002986738,44.314971670731296,49.146520578204786,temper
135,1.0010257545051062,43.677062844503574,48.79115480476523,temper
136,0.9768794861270952,44.020328125211634,49.2487450057229,temper
137,0.9731831360904641,43.72828672703918,49.869248726308086,temper
138,0.9567654976668774,44.54037406011449,49.879818794098426,temper
139,0.988144997439563,44.06530951682158,49.28036692817033,temper
140,0.964398565954119,43.53946769537155,49.62053003014487,temper
141,0.9728743798250159,43.89787834232175,50.37503199018114,temper
142,0.9674421753481681,44.64028325048355,49.19605774132282,temper
143,0.9602304320147258,43.686180809631,49.55154325052218,temper
144,1.001297543832047,44.581331398274244,49.54834051879326,temper
145,0.9777472719108399,43.86965704594357,50.24119050129877,temper
146,0.9878174234386455,44.24596322035633,50.00305082767646,temper
147,1.0139759112367077,44.70735921897092,50.296103583035055,temper
148,0.9797372411708752,44.12215311818154,50.28874076664117,temper
149,0.9393734657328618,43.861485473595195,50.57082479668195,temper
150,0.9799056876446212,44.72229918012393,49.8008252716015,temper
