time,vibration,pressure,temperature,label
0,3.937949015238468,53.39251999215181,38.97054077936375,leak+b
1,3.883526933537972,54.742756467241485,39.75027672288676,leak+b
2,3.9149999042635018,54.50938010834033,38.12377864566612,leak+b
3,3.886132024263561,53.72134542008816,38.49213206346337,leak+b
4,3.9309788170478766,54.161861279142464,39.33218995131718,leak+b
5,3.8770480914800527,54.23860602635726,38.45950457766083,leak+b
6,3.991442547122399,53.39561144317458,38.68018246465108,leak+b
7,3.9189474207587196,54.429664119042265,39.55451612054558,leak+b
8,3.9643625016766273,52.66805377679897,38.02884738749726,leak+b
9,3.818138408659719,54.07179973542705,38.30023456270439,leak+b
10,3.9769910138222024,53.18425351944618,39.182237774974915,leak+b
11,3.95635549805716,53.35254980761541,38.74755672436722,leak+b
12,3.9381213351140247,55.23683802741193,38.91025659032383,leak+b
13,3.8700945913279416,54.20760107150493,39.5295825942871,leak+b
14,3.866210219991263,54.99720859969075,39.1369021121625,leak+b
15,3.9527015329264943,55.249896102781385,39.44098766094543,leak+b
16,3.9058799858514353,52.679339531737256,38.56138916916429,leak+b
17,4.00801752033786,54.76278332195465,38.587927926663696,leak+b
18,4.013804047932781,53.40145340084985,39.1847111639478,leak+b
19,3.9442323009745497,54.41511210062049,38.156856960050455,leak+b
20,3.994423316572425,53.186117841093875,38.534250916444805,leak+b
21,3.887537788998901,53.52945697423523,39.6539856582915,leak+b
22,3.8456543503132634,55.21395656544514,39.04359552439673,leak+b
23,3.9270715182602514,55.07136205342304,39.40846141545162,leak+b
24,3.9244313629039764,52.91258642234454,39.35235213902856,leak+b
25,3.830123113670301,54.447208606747445,38.942114033469615,leak+b
26,3.9373670710021447,53.30165590853851,39.33265720483561,leak+b
27,3.899457561163495,52.86446416331586,39.023404535310966,leak+b
28,3.9100698796686526,52.78857724570474,39.636906503824925,leak+b
29,3.8935364944857653,53.39134899254148,38.80854590909573,leak+b
30,3.9589418228985647,54.40494315930228,38.86416591285771,leak+b
31,3.9240641257220696,53.150920593664445,39.184794975474944,leak+b
32,3.8833567461961245,54.21853234195955,37.72359073960327,leak+b
33,3.93191254756982,54.194223486196286,39.04056916413673,leak+b
34,3.8228372680650637,54.60807382636448,39.94603999919859,leak+b
35,3.9248302652900486,54.16612356175172,38.78178949905344,leak+b
36,3.8636292178443092,54.655999383476086,39.08786301032819,leak+b
37,3.915269458529933,53.55845297548729,38.7771181193643,leak+b
38,3.927280628663348,54.73071240797582,39.56766531797644,leak+b
39,3.886674662773381,53.19763091205316,39.179955187032,leak+b
40,3.881985510402731,53.15887586266372,39.75563319216809,leak+b
41,3.9336087911232256,54.07787902174466,39.84750428885353,leak+b
42,3.9514819053162276,52.17661312507554,39.32216535324078,leak+b
43,3.909808065965519,54.78094655688557,39.4918197724237,leak+b
44,3.8317764261367757,53.52770340378415,39.04461311014527,leak+b
45,3.8962769583251804,54.1689982380554,39.24810200874912,leak+b
46,3.972387044325857,55.18348109661769,39.46073482971203,leak+b
47,3.8800205706348603,55.35376523141581,40.33514972638461,leak+b
48,3.9294303833717947,52.89814648252738,38.74908883716492,leak+b
49,3.884805134572487,54.26693063607668,39.573531699273545,leak+b
50,3.9446202480363013,54.10914786124971,39.402435690431766,leak+b
51,3.9820638757201396,52.916998801401505,38.71810949545242,leak+b
52,3.9455874796595194,54.19321272666893,39.32317139218362,leak+b
53,3.8676254550561056,53.13363112561848,38.79364109952849,leak+b
54,3.9638452559602726,53.84180068907965,39.66302496519756,leak+b
55,3.943954259512075,53.60616417456249,39.61666711140857,leak+b
56,3.983510547867573,53.16085014597825,39.11236494584571,leak+b
57,3.857788081125433,53.00798647268194,38.081888796634246,leak+b
58,3.9296929040604955,54.345837404690094,38.960285276368715,leak+b
59,3.980961633828528,54.91077800378771,39.62791384134144,leak+b
60,3.92195609321208,52.84014593952884,38.59714235230042,leak+b
61,3.8933136431618287,52.365839976919794,39.328958247377706,leak+b
62,3.9652094309077444,55.01188390730672,39.17517849172745,leak+b
63,3.8840007504464014,54.45022333381986,39.706289426771946,leak+b
64,3.9059986959274178,54.5466043963027,38.89956614135971,leak+b
65,3.8650426560463256,53.67264974084003,39.624906090065494,leak+b
66,3.88121066593453,53.16640394125224,38.87650099377446,leak+b
67,3.9196293729999256,53.77556940176829,38.91348988946965,leak+b
68,3.954512985831747,53.28949407850251,38.80983745439006,leak+b
69,3.9541104789681154,53.46330329384668,39.14989037885897,leak+b
70,3.9173557341961494,53.9524519628027,39.702892826203765,leak+b
71,3.9512862695802786,53.85294253488069,39.12421822790096,leak+b
72,3.9815356545276304,53.337569044674424,39.37139210745791,leak+b
73,3.9037410303635722,55.5443876406487,38.82759166391029,leak+b
74,3.899668284969699,54.32662288830537,38.419120776710955,leak+b
75,3.9280020988379527,53.98982638976888,38.76811769116595,leak+b
76,3.9617333929549994,52.75235326611509,39.563614308223165,leak+b
77,3.88633792961936,52.94184939632159,39.3978935680112,leak+b
78,3.815098508698367,53.43525683522786,39.855611625592296,leak+b
79,3.9978562224242453,53.421729994936555,38.47492317015012,leak+b
80,3.9968113018636036,54.69329064782852,38.89150185118957,leak+b
81,3.9281043710417296,53.05336659891423,38.62136339456185,leak+b
82,3.940510362476669,54.060941102022376,38.703390689249474,leak+b
83,3.8772416803596714,54.029424389746175,37.59526781460589,leak+b
84,3.8505811502365503,55.104753408928815,39.198633825803746,leak+b
85,3.9048898788475763,53.512321507432006,39.60571836490486,leak+b
86,3.893910372731941,54.40264111363954,39.18084400437583,leak+b
87,3.925864380780579,54.20423135604595,38.37946277281738,leak+b
88,3.9599609874650783,53.305508385178676,39.13405391785589,leak+b
89,3.869826869671644,54.90817935293308,39.323392854124876,leak+b
90,3.9108007223613344,55.41021175384348,38.24506746282145,leak+b
91,3.8431736676681787,52.741425868582304,38.174587215284525,leak+b
92,4.004784073617761,54.51445697152271,38.28086979375629,leak+b
93,3.9311050048740994,54.23965804927332,39.730450763058116,leak+b
94,3.833754654334154,52.89887826888501,38.71087256879356,leak+b
95,3.884597008023934,54.939346784563085,39.47489104490805,leak+b
96,3.900012327139902,52.18484750577394,38.35980856561809,leak+b
97,3.893628054595193,51.98316738567442,38.74865904135268,leak+b
98,3.8829232175146924,54.519875997495376,39.247312437762446,leak+b
99,3.9351644823755754,53.089097046146996,39.04704512106048,leak+b
100,3.88884170647033,52.90595758646681,39.24340050382651,leak+b
101,3.9924376902790466,53.79563813060376,38.95412819696069,leak+b
102,3.925590101025222,54.64107124402617,38.96752635643414,leak+b
103,3.915316139245488,53.404412071986144,38.77641377705451,leak+b
104,3.8539044197761396,54.551322742245375,38.67050074063873,leak+b
105,3.9132588683320844,53.815216475364956,38.42178092729082,leak+b
106,3.8838912662910805,54.005766819412585,38.696882622837585,leak+b
107,3.9933425877223936,53.3772323939067,38.70037543204658,leak+b
108,3.956340737591649,54.35717564873411,38.97973830800717,leak+b
109,3.9679602775626175,54.67862995481116,39.96173830288003,leak+b
110,3.8414945216726464,54.16635556552972,38.46097263110467,leak+b
111,3.957750614045345,52.72812227318214,38.83645666086013,leak+b
112,3.8938082008175603,52.85929235944516,38.4395136371766,leak+b
113,3.8930228201746915,53.23109385899702,38.876246697204394,leak+b
114,3.860184181164326,55.11682337059237,39.51116705698383,leak+b
115,3.9247454230941163,53.69780026411374,38.43926971438742,leak+b
116,3.9727597800620065,54.9506922568668,39.20116399566429,leak+b
117,3.8654145625295504,55.75297132928066,38.67641897335105,leak+b
118,3.8995769083968725,55.24373725249477,39.06266578463199,leak+b
119,3.9038439520959027,53.951252691377505,39.056673929296615,leak+b
120,3.9269805782518947,55.41290559417706,38.05818293334009,leak+b
121,3.776958158774831,53.84213448921774,38.96397284262975,leak+b
122,4.006578645412519,54.87422964281568,39.04823099070031,leak+b
123,3.9035146808448173,52.40036242146608,39.744700255505904,leak+b
124,3.851956602042508,55.095347465610004,40.31603596027654,leak+b
125,3.925724472299681,53.46558657873385,38.439831223465745,leak+b
126,3.881869394076906,52.662267643622506,39.316345977011046,leak+b
127,3.937335026799505,55.00628343951686,39.1531078424816,leak+b
128,3.9064297011108717,53.19424143376133,38.94087758125526,leak+b
129,3.9178712508691134,53.69369090096638,39.12377610382744,leak+b
