time,vibration,pressure,temperature,label
0,1.0917077871840513,52.497282586625175,38.8264320370827,normal
1,1.0406273680757026,52.03453432939882,39.25432338759102,normal
2,0.9439441790560568,51.87465091036478,40.00667434162525,normal
3,1.0716866909651983,51.929902316158795,39.74286902561984,normal
4,1.0796545429445419,51.15428463060661,39.78188255408379,normal
5,1.0959929041535894,52.80004590793967,39.85099071890197,normal
6,1.1232933780596936,51.44960589753844,40.20864307164423,normal
7,1.1100542468813428,51.97351420126909,39.47747705717154,normal
8,1.1599321536533345,53.01660051816915,38.79920150790876,normal
9,1.2071229198657214,51.03536423488377,39.43519147351299,normal
10,1.1090583963714091,50.084046723304226,39.8058367180399,normal
11,1.0659852274674808,51.74782593646656,39.8490479600248,normal
12,1.0324847238160186,50.36316431768432,40.468512236091144,normal
13,1.0899903892896696,53.584615740949786,39.11817033593459,normal
14,1.1089828800547477,52.74379573070896,39.159169503460774,normal
15,1.0442520686849568,52.2836912199605,40.11037853785382,normal
16,1.0776789220590937,51.820398963756716,40.28364619505409,normal
17,1.0549043059539747,52.77201889171199,39.90976627705108,normal
18,1.1070954312679344,51.58920654213314,39.56976487883865,normal
19,1.0310269956055464,52.021148315350885,39.560406094101594,normal
20,1.1506650914887526,50.975188085981586,40.247420088752726,normal
21,1.0529922064521366,51.5359852082161,40.29084777086228,normal
22,1.0927908278320648,53.06172511338435,39.35757257862794,normal
23,1.1031674302970533,51.57872726706574,39.26043537888339,normal
24,1.0185057857118165,49.61384089214285,38.60681333963368,normal
25,0.9633684738969244,51.28210577511826,40.202142556912854,normal
26,1.1252910352646321,49.67666606693457,40.444352520291574,normal
27,1.187643335062771,52.110680793075495,39.85639531210147,normal
28,1.1934171014092063,53.18760845359689,40.01709759241988,normal
29,1.0614397686472987,52.50692458563847,39.69241755117708,normal
30,1.0697316105815775,53.72268177680015,40.548972358723496,normal
31,1.1190644051996714,51.92106643693547,39.594588252090915,normal
32,1.2224477880606017,53.429723926771004,40.017037705191825,normal
33,1.1521423844575034,53.175720859547006,39.65674469394373,normal
34,1.1623442718189785,52.897405311397506,39.16124501436431,normal
35,1.0669168136545282,50.542113847359246,40.25229485354074,normal
36,1.0691177737427604,51.52892923274546,40.1531817028186,normal
37,1.045502518556539,53.26832674836784,38.91569992713194,normal
38,1.0578458575583776,51.586994602145644,40.32746576334213,normal
39,1.1038754100351522,52.12499626418332,39.34439327995185,normal
40,1.080578137140922,52.55277312997541,40.961936455422574,normal
41,1.0901322546236754,51.872246019026555,40.10789222447945,normal
42,1.1347780124142521,52.347555703487245,40.09113793776898,normal
43,1.1654200090880051,52.30489838672883,40.4476848570058,normal
44,1.15797113696717,50.74948809692863,39.22973467663451,normal
45,1.0991345410494744,52.12185891516562,39.33678507686471,normal
46,0.9899255052800604,50.09930619103688,39.55348458067155,normal
47,1.1539562982269829,53.14003656726702,40.2407895537784,normal
48,1.0288723587435404,51.529557952411665,39.77822635140673,normal
49,1.1351872455638525,50.60309472407409,38.92324925612466,normal
50,1.0387250721260004,51.51806708265479,39.79528923039966,normal
51,1.1345273597192531,51.634775739746416,38.950596030343206,normal
52,1.0751732277825317,53.47753510302727,39.954553156861856,normal
53,1.0750797632681108,50.31628325233028,40.36748883559633,normal
54,1.0974744035779125,50.67955611401574,39.083200897587005,normal
55,1.0755480410662484,51.009549223958814,39.975471952588116,normal
56,1.0993393344702493,53.483415899368254,39.22765915882303,normal
57,1.0328210342040407,51.06172816691119,40.057615391169534,normal
58,1.0175200446194401,52.79285294746195,39.63568171689481,normal
59,1.1063665390100748,51.513402673450514,39.175354844836285,normal
60,1.1566014197482026,51.11242336380958,40.38755567978008,normal
61,1.1837518093773443,50.26505656085797,39.52707416638538,normal
62,1.0918047923385399,52.6199575212344,39.95674307383958,normal
63,1.041561926375508,51.20110469434871,40.07906913786839,normal
64,0.9800514184183808,50.605924591852826,39.76320512077067,normal
65,1.1090646689719612,50.65904161482926,39.20891769864539,normal
66,1.1081880172781953,50.937236491268685,39.672718621817396,normal
67,1.1351203656614852,52.463920913321715,39.93904526111284,normal
68,1.1250954141708955,52.97779400984293,39.45757634480786,normal
69,1.1251138269409506,51.816025520148585,39.743283705504325,normal
70,1.0535088727960198,49.842346230667154,39.792380489357456,normal
71,1.1282419496564327,53.52271377931259,39.56941209137485,normal
72,1.1200420851884392,52.35869234921232,40.502485307460454,normal
73,1.0768716505514984,53.07261355456839,40.221423345878726,normal
74,1.0901126953421973,54.26337469400498,38.981313085658584,normal
75,1.1497794919871709,52.513703566751495,40.2458051674903,normal
76,1.1113416422100948,53.30455421724241,39.79572102816431,normal
77,1.1346877992068591,53.28942484236797,39.99257343539547,normal
78,1.0324514892608705,52.30131968158123,40.06527034998935,normal
79,0.9918956151051367,51.401475549705744,40.038010538695175,normal
80,1.0554651004076492,51.4739976691168,39.88026613000566,normal
81,0.9911665952046166,52.606716260222115,39.530742193690685,normal
82,1.1408913000575795,51.49845337650619,39.59682699772974,normal
83,1.0794867360605762,53.857104808626964,40.125544319801904,normal
84,1.086233480920314,51.1101144983101,39.471309607048596,normal
85,1.2056075823230596,50.45709184568792,39.5279417851711,normal
86,0.9720834822930885,53.92817427489125,39.15200042809403,normal
87,1.12063980221005,51.813909016355026,38.94819776256805,normal
88,1.0529153795951387,53.32388535710867,41.15043329708537,normal
89,1.1241377145109694,52.68404017290634,39.14440656777174,normal
90,1.1236253705468826,52.44294775920491,39.576033197259356,normal
91,1.0329092080426339,50.83452610382217,39.226180093663366,normal
92,1.1489844165949796,52.50773102774458,40.10672244973093,normal
93,1.0548763695611458,52.11481816034483,39.90650953112843,normal
94,1.0113785749857365,51.80084590702383,39.677629357923024,normal
95,1.0849528093382104,53.02338879523496,39.85651567100612,normal
96,1.0872975990435272,51.48743141694617,39.70168549396832,normal
97,1.0797129041934168,52.87565134613198,39.75420922934779,normal
98,1.0788666936839482,52.63867371718871,39.319251969000426,normal
99,1.104116443613916,51.28643401867672,39.10203691550339,normal
100,0.979160612125513,53.71263816331786,39.35025502539361,normal
101,1.089795332931865,51.819597896953795,39.88750580091504,normal
102,1.0660679839578604,51.26463551779857,38.91758090628744,normal
103,1.1035812888569367,52.13036442583986,39.90125918145758,normal
104,1.0587868608975197,51.29471050084972,39.62580473573266,normal
105,1.1549625232933944,51.95841459964894,40.146362387905235,normal
106,1.1201165365402417,51.46569515933662,40.3139693477821,normal
107,1.0433458313266974,52.332810606844596,39.45264606482386,normal
108,1.0717036525126677,53.49022410879908,39.55056763316277,normal
109,1.1082183570134303,52.393186746111425,39.34882596439651,normal
110,1.1001244941850055,51.44298777658492,40.386876865903226,normal
111,1.163945922501129,51.440907143201265,40.062230957161404,normal
112,1.0488662729564813,52.22568067475743,39.091326379929995,normal
113,0.9762927070469993,52.71926565260757,39.9048055523918,normal
114,0.9925502057192808,51.03996402475909,40.29436903274275,normal
