time,vibration,pressure,temperature,label
0,0.9414803470592117,47.50384346396478,40.605214288485065,normal
1,0.941423624396691,49.28359787431088,41.323918015297664,normal
2,0.8385407674725518,48.44086184664233,41.00103561431099,normal
3,0.8809634728190039,47.46547831606187,41.371455030940936,normal
4,0.9185613687971311,50.3131326735444,40.83861531267875,normal
5,0.8653688389997063,49.13096113374527,42.2813938209437,normal
6,0.8704757390939823,49.33383237838281,41.74988236505532,normal
7,0.9784506013005452,49.31527375574363,41.808785624206685,normal
8,0.9509632223456033,48.11602060415441,41.55384057776546,normal
9,0.8935026613360615,48.193315774954996,42.67566999836504,normal
10,0.8354631858892634,47.42379390358204,41.04989496098584,normal
11,0.9947316185070672,48.765651785566575,42.39249219182081,normal
12,0.9274643919697331,50.589917594161854,41.61337672477345,normal
13,0.942912951888955,48.204518291499724,40.72990809588788,normal
14,0.8960720992161988,48.15968347148416,42.224822761803686,normal
15,0.9197497144230524,49.71835063688907,42.77287419975717,normal
16,0.9456482086682959,48.77286656156898,42.046377074390364,normal
17,0.982031829445524,49.11990100297836,41.73810673312851,normal
18,0.9199206325310979,47.72419770104098,41.68179491634713,normal
19,0.9090231079288273,50.33297406928402,41.188623054359105,normal
20,0.928653167020251,48.67704172913883,41.31378830369057,normal
21,0.895476205669933,49.174262370751265,42.38383326243266,normal
22,0.8118096141940849,48.17955819487468,42.9512890690926,normal
23,0.9802169584139466,48.10645340625804,42.19537324392185,normal
24,0.9033452777054328,47.64633558023618,41.805059244769176,normal
25,0.9248034012135072,48.52030763495364,41.9851664764474,normal
26,0.9330599788810237,47.12563944184168,41.35196881757715,normal
27,0.9313176882178493,50.84171720203799,42.05994913115662,normal
28,0.8552756034845117,48.35006890324586,41.634092095187974,normal
29,0.903045884795393,49.41943033742894,43.066196775518776,normal
30,0.9917915251028634,47.51427312125571,41.48129046037775,normal
31,0.9024472956552211,50.66741437387982,42.438895893282755,normal
32,0.876159952466672,49.36573631239552,41.521673928470086,normal
33,0.891282729130171,48.65429233513677,41.73418920813299,normal
34,0.9170009482023709,48.06325642726491,41.62047565477974,normal
35,0.938267604240354,47.8709799872082,42.343648947741166,normal
36,0.9134187732388195,48.458016515197265,40.92041034743294,normal
37,0.9104446977865601,49.20175822137768,42.14071295687896,normal
38,0.9105669549170335,48.742390599840554,42.35626960902875,normal
39,0.9731696429193153,48.712037382841096,41.64726106490794,normal
40,0.9099480706282285,48.33409279056539,42.3685239365518,normal
41,0.9689622128341155,47.951097986367884,41.16878933535413,normal
42,0.8870294676481778,48.12370376346953,41.45241064204248,normal
43,0.9242848438155211,48.81031198994778,41.385174399017316,normal
44,0.8660701717401944,48.71786231612847,41.71536674070079,normal
45,0.9062540528964247,48.142435826423174,41.66712880135558,normal
46,0.8793962568639174,46.24631940317627,41.15882907066037,normal
47,0.9567712936006635,48.995299731161374,41.223262854488794,normal
48,1.003848236123549,48.54823200455682,42.13123364603984,normal
49,0.9943813973947064,48.04055538923975,41.43398481657704,normal
50,1.0289045893741915,49.25702683971819,41.713890503406844,normal
51,0.9307631133000578,50.29486352254708,40.49196641605139,normal
52,0.8990258815817778,48.26268454940364,41.50745716672178,normal
53,0.9221066733664615,48.70069205765207,41.30217107314472,normal
54,0.9854804448812883,48.590787963730314,41.86775906471091,normal
55,0.8220447195791559,48.947921228772245,41.88596220703387,normal
56,0.9359473949159169,49.72244008869099,41.8090427405206,normal
57,0.9438458993384449,49.18913102229029,41.17516816755284,normal
58,0.8910131586533255,49.15258595159022,41.61015860581222,normal
59,0.9354058354588266,48.93809191172195,41.63691542899436,normal
60,0.9464171484373562,49.498730780973155,41.28702913701074,normal
61,0.9754941860982821,49.145848193489186,41.283728261618585,normal
62,0.8919940354499349,49.52710566467906,42.22787546932731,normal
63,0.9598092027246565,48.24962300745004,41.96001812536197,normal
64,0.9620921333052508,48.08947319747338,41.92696740894263,normal
65,0.9179563410246642,49.77157055392137,41.95813543383255,normal
66,0.8929152381912483,49.47869037624285,41.27110435454934,normal
67,0.9838902480190409,48.52062497786568,41.345545920205964,normal
68,0.9760251004986219,47.95611952491681,42.09530126209191,normal
69,0.9815279613255536,48.517850922044175,41.464023348909755,normal
70,1.0199234900168876,50.56818577930636,41.3962890990916,normal
71,0.9149586498499124,49.666509235370796,41.66904337225823,normal
72,0.9469404619932547,46.91037680995742,41.66563801010201,normal
73,0.910448720752665,48.19840670948586,41.07291971818352,normal
74,0.8862498135492831,48.779359554876535,42.02686851336202,normal
75,0.9129415054074459,48.90063696974352,41.59022164961105,normal
76,0.9707351340842572,48.15139378664991,41.405542508160195,normal
77,0.9693855542518238,48.45913147898238,41.95473552286765,normal
78,0.9324519316075173,48.83122765673331,41.730331629213644,normal
79,0.9898273179969409,49.12268823092431,41.99382781981453,normal
80,0.945332257712612,49.069136761835054,41.14410065977264,normal
81,0.877861036285396,49.21864691120738,41.694761733202405,normal
82,0.862882496398454,47.89394352344902,42.71935609467561,normal
83,0.8722331356121052,49.81392201782211,42.24105950020801,normal
84,0.953415239943417,49.660030619395506,41.88011036790506,normal
85,0.9953191829048056,48.75766568119805,41.6275122007211,normal
86,0.9002887011168066,48.24879405246271,41.62003034063977,normal
87,0.8964013799427105,48.10197811954875,41.6539272895894,normal
88,0.9616305056096703,48.85619520210052,41.75821004490818,normal
89,1.0436837193105015,47.680723133479596,42.17138331714321,normal
90,0.7730408601227,47.2988683056272,41.55928016532204,normal
91,0.860747880917989,48.61407834999608,41.74182900634463,normal
92,0.878567406076237,49.82968225025575,41.624653391258875,normal
93,0.9332251299598078,49.85985736897846,40.55000009506453,normal
94,0.9468697650457898,48.89342856348249,40.9522990709324,normal
95,0.849671946363732,48.97055000239347,42.38200095867249,normal
96,0.8561902549416286,49.10355680471894,41.81525042365652,normal
97,0.8158189585768229,48.877042145748604,41.74373704297638,normal
98,0.9006610478801209,48.17262104139744,41.50659897160853,normal
99,1.0141922726175205,47.78556662255145,42.40610239521423,normal
100,0.9226921995013405,49.048005346500304,41.27960093542141,normal
101,0.8942993765839176,48.854297804008674,42.1722200419117,normal
102,0.8975540538994238,47.38111653180501,42.31064320727987,normal
103,0.7720615232089574,49.17903896896554,41.55848100279346,normal
104,0.8255678091918667,48.235073266951154,42.04556973573705,normal
105,0.9423642063599788,47.38999242311381,41.84351824112191,normal
106,0.845298299203091,47.21228657174789,42.05649787716455,normal
107,0.9626528608796104,47.56741324524637,41.41977161005766,normal
108,0.9392406761972966,48.529564844109586,41.32099717417951,normal
109,0.878266892978737,46.49857977847841,41.04780890438637,normal
110,0.9092620524462715,47.319538770541676,42.08292718886571,normal
111,0.9235544492883053,48.12840760754101,41.43151098543102,normal
112,0.9583857786554097,48.41111912092337,41.85637962119357,normal
113,0.8898597754120696,49.10941108212479,42.19127435433001,normal
114,0.915456762877543,48.28712747027935,41.28738000065427,normal
115,0.953049203295758,48.218794273288864,42.30200591751758,normal
116,0.9427799083182595,46.96713797988768,41.402688138598535,normal
117,0.912156613937057,49.630068103316574,42.108084259735655,normal
118,0.9434529537401918,50.27571771936672,41.765738487742254,normal
119,0.9046450738326398,50.251707638708865,41.19807334232886,normal
120,0.830728828622181,48.04889066524456,41.945225104071405,normal
121,0.9257562807453144,48.22179092585432,41.84137557535324,normal
122,0.9524584405543608,48.48187110583019,41.66326992889238,normal
123,0.9227806864712585,47.88895135154784,41.35259525389714,normal
124,0.8922539412076755,50.26375332655708,40.93247621808312,normal
125,0.9587487851645732,48.19611213942159,41.360244941160424,normal
126,0.9720166556426589,49.42818018042772,42.328944818318355,normal
127,0.8937435597329958,47.10602067069841,41.18899162388275,normal
128,0.9032821660182088,46.05725491382439,42.17098609486055,normal
129,0.9183404116718845,49.531166579033865,41.41727224657095,normal
130,0.8916538292832542,50.182278284408376,41.73185715172336,normal
131,0.9595484751779876,48.07448724017275,40.94479818979776,normal
132,0.9085177642586106,46.28332279287987,42.59934254102426,normal
133,0.9202066393749585,46.896600144890506,42.132925619730685,normal
134,0.9352732243124889,48.72910068509946,41.51670459866315,normal
135,0.9816794673493499,50.09643631591818,41.1771062012242,normal
136,1.0102186371524386,48.15038134421389,42.34486119395456,normal
137,0.8908985628638342,48.49477786114983,41.59320759830731,normal
138,0.9616872940827705,48.933888645697635,42.18727367514233,normal
139,0.9116894642194944,47.54795527173573,41.11041711888718,normal
140,0.8772855465986598,47.924581383712116,41.84891780772713,normal
141,1.0012652104084743,48.608698871994164,41.89757876308298,normal
142,0.9194465997967289,47.87331089112382,42.117272361617324,normal
143,0.8217607432667534,47.90214778788925,41.73609342648468,normal
144,0.8877024443575278,49.36273656659416,41.121082523035156,normal
145,0.906834850246925,50.85544920457603,41.64572766171958,normal
146,0.8735952659866689,48.66649315868728,41.86894680621598,normal
147,0.9595778134154215,47.938411079119845,41.19031843474584,normal
148,0.8971365978656468,46.97916648725483,41.910282001374604,normal
149,1.0216014058914842,49.18929040828637,41.48439668226321,normal
150,0.8936830697251689,48.57962803289942,41.90179602977914,normal
151,0.8827917162727122,47.47513168344812,42.61482541234449,normal
152,0.9307263277498771,50.211217679730495,41.67616674889658,normal
153,0.9118541797374198,49.94124104900065,41.26511675649797,normal
154,0.9356259163982186,47.97524886082899,41.26952183044599,normal
155,0.9096011259184293,47.83750384379121,41.37793390548156,normal
156,0.9476806129200057,49.70039841484889,42.30954214184932,normal
157,0.9550755530703104,47.49909983098265,41.16316852734931,normal
158,0.8391922444694028,48.41448342487062,42.286601586526146,normal
159,0.9408475321585154,46.91067743820947,41.646420911324675,normal
160,0.8978544995547054,49.35629556633805,42.420978364515925,normal
161,0.9025323297219421,49.35537689615801,41.766349464606016,normal
162,0.9293873406111034,48.509687640257354,42.10446830086523,normal
163,0.9777762803869856,48.737407799900694,41.45505593976396,normal
164,0.895186945541902,49.52279342286305,42.55789890543593,normal
165,0.9193400704046965,49.894819040800705,41.381596653087676,normal
166,0.9442466523097428,49.2828898671345,41.69335728933584,normal
167,0.8720945455922385,48.93297054382854,40.663644877753555,normal
168,0.9041011150257526,47.96842068330718,40.835799299430086,normal
169,0.858220166474297,49.80918404328425,42.24066603643362,normal
170,0.9723419264093487,46.98060993114894,41.98886071135987,normal
171,0.9303112981133567,49.37773022587758,40.952048764185086,normal
172,1.0196587834893436,48.37407186541285,41.40582731447278,normal
173,0.9423220765026875,49.01241512300845,41.68798924320762,normal
174,0.89978052224378,47.121907582971254,41.42870295255067,normal
175,0.9826721131188306,47.05416394726597,41.71313979951198,normal
176,0.879352583632598,48.323787001777546,41.72022083135481,normal
177,0.9547463517251233,49.426097319024336,42.09947231416439,normal
178,0.8868045667640998,47.55284986861482,40.96898176114297,normal
179,0.9330595370561984,49.41301993477382,42.29424965471283,normal
180,0.9037476595825513,48.16989601892274,42.48330533001491,normal
181,0.8764133170684459,50.2803259333916,41.41964689631323,normal
182,0.9381858561728172,47.93055655417948,42.32285006657739,normal
183,0.8190365855664963,46.13677255058317,40.817222550010996,normal
