time,vibration,pressure,temperature,label
0,1.0575269012036992,91.52385242185818,40.00471695176237,pressu
1,1.033597450107703,58.56027879441645,40.27744953950248,pressu
2,1.1173142570907086,42.36468296459321,40.430488297397744,pressu
3,1.0956739009109608,66.01778050429913,39.684432725019796,pressu
4,0.9944583887341779,42.68985568380571,40.46372057037391,pressu
5,0.9738443134317049,74.29623473709538,41.194181905455956,pressu
6,1.0563333331717255,65.87870045464845,39.7814452861151,pressu
7,1.0764729007266858,67.74771626836177,39.979343116510975,pressu
8,1.0216491651778765,95.3754194429245,40.328222462226634,pressu
9,1.0895411634179484,102.90478303860797,40.87074577247773,pressu
10,1.1369185430411326,63.38807211612309,40.43355134991689,pressu
11,0.9447797903234321,70.36829409283213,40.35689921656195,pressu
12,1.0492345928482065,54.98241452511052,40.47565169112412,pressu
13,1.1002762989692016,95.15245856442793,40.06643082845776,pressu
14,1.1552520519067278,64.29208446421013,39.810899755139836,pressu
15,1.0881307637940993,64.80619990341246,40.60468714555592,pressu
16,0.9927392515983353,70.1388373365594,40.04322995678529,pressu
17,1.1010270685585781,54.318620434987636,40.892143134781904,pressu
18,1.0831718318948447,73.37961607897346,39.9840132141661,pressu
19,1.0042101884620127,49.40659849136262,40.92027599149717,pressu
20,0.9100270765648985,80.92850732189356,40.802354828169484,pressu
21,1.006184084386373,50.25061770767192,41.54783137090108,pressu
22,0.9692316865739509,53.746418045200855,40.01700182231847,pressu
23,1.0562321534167112,72.62985229397573,40.57377397519956,pressu
24,1.065002769676385,52.472154842859354,40.3463858944294,pressu
25,1.0663417842003735,73.62628637933528,40.677066108227045,pressu
26,1.0368610776658118,70.20175747260824,41.024346199092044,pressu
27,1.0416461615695658,67.55513925666988,40.86470657297224,pressu
28,1.0129486899782232,29.863381006667026,40.048507557201575,pressu
29,1.1088687770572743,64.09262118629883,40.39551089052641,pressu
30,1.0662603096512477,71.28115544745403,39.73154056305343,pressu
31,0.9233346687258399,73.4522711211628,41.55539773023219,pressu
32,1.0231295306145003,45.92537314075433,40.17402655676533,pressu
33,1.0573482846862416,77.52622188304147,40.081045558255724,pressu
34,1.0027550872530822,55.767017223908724,40.819088175943854,pressu
35,1.0939448382250971,58.79378378515634,40.26467268548315,pressu
36,1.0182394560350005,38.770190432384055,41.09140646920782,pressu
37,1.0141605144577646,63.22674442745301,40.80135315918822,pressu
38,1.060079359418964,72.83963248825577,39.85262088679617,pressu
39,1.0710591406967729,97.14208095750972,40.41014958427966,pressu
40,0.9925539699069844,48.82541798164569,39.506100720056025,pressu
41,1.0486086341306822,52.61170624614003,41.38559175057748,pressu
42,1.0116227845446977,85.95545119644282,40.4332279295972,pressu
